ID	Target	Tweet	Stance
909	Anti-vax	@doctor_oxford @NHSEngland We ran a NH clinic today, identified 24 unused vaccines 1 hour from finish ( good reason for this) had 8 clinicians all asking if could utilise as their second dose. Told absolute no - must throw rather than use in this way. We 	NONE
910	Anti-vax	Highly placed sources said that scores of countries are approaching India, as the word spreads that Indian vaccines are showing negligible side-effects, since the immunization drive in the country began on Saturday - https://t.co/6TrfIkKwaI	AGAINST
911	Anti-vax	The dashboard lists all 16 vaccine providers in the county. https://t.co/ojUTd6cwEc	AGAINST
912	Anti-vax	The dashboard lists all 16 vaccine providers in the county. https://t.co/iCJAaqmvxn	AGAINST
913	Anti-vax	The worlds largest vaccination drive is underway in India. Our frontline warriors are getting vaccinated across the nation. At 1:15 PM tomorrow, 22nd January, I would interact with beneficiaries and vaccinators of Covid vaccination drive in Varanasi, via video conferencing.	AGAINST
914	Anti-vax	Dr. Ayes: Early detection and characterization of these emerging variants will aid in vaccine development and evaluation. #COVID19PH #COVID19 #Pandemic	AGAINST
915	Anti-vax	Who should get the #COVID19 vaccines first?   Prioritising frontline health &amp; care workers and those at higher risk around the world can save more lives.  @WHO explains: https://t.co/6G7jGpAk1v https://t.co/uIoYfZwv2a COVID19	AGAINST
916	Anti-vax	Bangladesh Prime Minister Hasina thanks Prime Minister Modi for COVID 19 vaccine gift	AGAINST
917	Anti-vax	1) Fuck Abbott 2) Another reminder that the vaccine can't be that sinister since conservatives seem set on keeping it away from Black people https://t.co/aqlzujqR1N	NONE
918	Anti-vax	BMW, Ford back development of vehicle 'birth certificates' built on the blockchain: Previous and related coverage  From blockchain to big data and IoT, tech is speeding up vaccine supply chains  If you lost Bitcoin in Mt. Gox https://t.co/wnxu4Fsedo #bigdata #cdo #cto bigdata cdo cto	NONE
919	Anti-vax	@CP24 Idiot. Btw...how about reporting on Trudeau and our vaccine situation?????????????	NONE
920	Anti-vax	I have a message for all the little girls and boys out there who dream of growing up to be superheroes: Superheroes walk among us.   Theyre teachers, doctors, scientists, vaccine researchersand you can grow up to be like them too.	AGAINST
921	Anti-vax	No-one would dispute its bleak right now in Lebanon.  Still, we got important news about the rollout of the countrys #COVID vaccination program today, including that officials want to vaccinate all residents  not just lebanese.  Here are some details: https://t.co/a63YNQ6Qtj	NONE
922	Anti-vax	This is appalling, @NHSEngland @DHSCgovuk @MattHancock.  How can you possibly justify coercing doctors into *not* administering unused second vaccine doses according to the manufacturers own schedule???  So wrong and so incredibly harmful to NHS morale. https://t.co/Ma71kfECnG	FAVOR
923	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
924	Anti-vax	"Oh, the irony of HyVee speaking at the Governor's press conference about its involvement in the Covid vaccine program.  HyVee, home of no mask requirement in every isle, and refusal to enforce the Governor's mask mandate ""because it puts our employees at risk."""	NONE
925	Anti-vax	J&amp;J plans to have 100 million vaccines for Americans by spring, board membersays https://t.co/HS2JSUsavr	AGAINST
926	Anti-vax	Five dead in India vaccine plantfire https://t.co/OQZ36JQwwc	FAVOR
927	Anti-vax	You want me to thank Donald Trump...for the vaccine?    From Dr. Eric Burnett https://t.co/nR37zwXj8A	AGAINST
928	Anti-vax	@DerekSloanCPC You got canned because your ignorant asshat. Just accept you made your own bed. You should have kicked out for your anti vaccine petition anyway.	NONE
929	Anti-vax	Biden put out his COVID vaccine distribution plan today and I wanted to share a few quick facts:  Biden wants to administer 1 Million vaccines a day to get to 100 Million vaccines by his First 100 Days.   ...We currently do about 912k a day so this is not a big goal at all 	AGAINST
930	Anti-vax	Fauci debunks CNN reporting, says Biden's vaccine rollout not 'starting from scratch' I thought the Biden Admin was dedicated to the truth.  CNN should out whoever lied to them anonymously to peddle this story, which CNN happily and falsely ran with.  https://t.co/2h9kIYlTcx	NONE
931	Anti-vax	@mojos55 PM Johnson's dad has had his 2 vaccines! Plus claimed French residency / EU passport &amp; nice sunny villa in Greece &amp; big rural bolt hole on Exmoor. Alright for some !!  https://t.co/h40XexgLfl	AGAINST
932	Anti-vax	Yall getting the vaccine?	AGAINST
933	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
934	Anti-vax	If Pfizer Global can only assure 4 million doses for all of Canada by the end of March, can someone provide me the logistical likelihood that we will actually be anywhere in the ball park of 100,000,000 vaccinations in the US in the first 100 days of the new admin? https://t.co/425QOJcVFv	NONE
935	Anti-vax	Thank you PM @kpsharmaoli. India remains committed to assist the people of Nepal in fighting the Covid-19 pandemic. The vaccines being made in India will also contribute to the global efforts to contain the pandemic. https://t.co/d6LpcbvKHg	AGAINST
936	Anti-vax	Fauci: So far literally pre-prints - not peer-reviewed - saying what we likely will be seeing is a diminution, more from South Africa than UK variant, in what would be effect you in vaccine-induced antibodies.	NONE
937	Anti-vax	Something I've heard from three people now...they've taken their parent(s) to their vaccine appointment (all of them in the last part of the day) and gotten the vaccine as well because there were no shows.	NONE
938	Anti-vax	Today CNN has falsely claimed over a dozen times that the Trump Administration left no vaccine plan and the Biden Administration had to start from scratch.  Even Fauci said that was a lie: We certainly are not starting from scratch.  Just more fake news. https://t.co/w6leDKb9mN	NONE
939	Anti-vax	@devalara44 @LesStonehouse I think its like Trump in USA, Biden discovered no plan no vaccines.....similar for snottu	NONE
940	Anti-vax	"At times of crisis, people come together and want to listen to music."" Organists play soothing songs as people get inoculated at the 800-year-old Salisbury Cathedral in southwestern England, which has been turned into a mass COVID-19 vaccination center. https://t.co/6mFoNuIJhL"	AGAINST
941	Anti-vax	Arnold @Schwarzenegger was filmed getting his #COVID19 vaccination and delivered one of his classic lines from Terminator 2.  Get live #coronavirus updates: https://t.co/KjODCFYnqY https://t.co/NYPhHsBvAD COVID19	AGAINST
942	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
943	Anti-vax	2/ In Texas and across the nation, communities of color have been hardest hit by the coronavirus, and health officials are grappling with how to ensure equity in the vaccine rollout.  https://t.co/WXLPoUHIXX	NONE
944	Anti-vax	Covid: What we know about India's coronavirus vaccines https://t.co/9UZGa239ee	AGAINST
945	Anti-vax	at this point I think about when I get the vaccine in the same vein as when I own a house. its nice to have a silly dream	AGAINST
946	Anti-vax	Biden inheriting nonexistent coronavirus vaccine distribution plan and must start 'from scratch,' sources say - CNNPolitics   #TeamJustce leader @glennkirschner2 has already said negligent homicide is on the table. This has to be criminal  https://t.co/m8ZEZKFyzL	NONE
947	Anti-vax	Today was a good day. I have never been happier to wait in a line. If youre eligible, join me and sign up to get your vaccine. Come with me if you want to live! https://t.co/xJi86qQNcm	AGAINST
948	Anti-vax	Southern California health providers scramble to isolate Moderna vaccine tied to bad reactions  Orange County Register https://t.co/I4WzdlKXal https://t.co/gRX6hiOaos	NONE
949	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
950	Anti-vax	Joe Biden's team is now saying that there is absolutely no vaccine plan left for them from President Trump.  As of today, 16,525,300 people have received their vaccines.  35,990,200 have been distributed.  So how is there no plan?	NONE
951	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
952	Anti-vax	More good vaccination news today: the US recorded administering 1.3 million vaccine doses, which is probably close to a true number &amp; not unrecorded doses from the weekend. If we can get that number to more than 2 million a day we'll be mostly out of this by summer!	AGAINST
953	Anti-vax	Thank you PM @kpsharmaoli. India remains committed to assist the people of Nepal in fighting the Covid-19 pandemic. The vaccines being made in India will also contribute to the global efforts to contain the pandemic. https://t.co/d6LpcbvKHg	AGAINST
954	Anti-vax	#UPDATE: Florida restricts COVID vaccine to state residents only https://t.co/lJtVusvq7w #COVID19 #Florida UPDATE COVID19 Florida	NONE
955	Anti-vax	@Lance_Kubiak @Yamiche @rick_bonnell Known: You have a 1/100ish chance to die from covid. Chances of dying from the covid vaccine? Close to none.  The covid vaccine also has no covid in it, just a copy of a protein shape your body can recognize and get ri	AGAINST
956	Anti-vax	Raising legitimate concerns about home-grown vaccine where NO efficacy data from Phase 3 trials available does NOT make one anti-national  Vaccines with established efficacy available in ample quantities  Lets get real	FAVOR
957	Anti-vax	.@Tokyo2020 chief expects vaccine rollout to aid Games   Read: https://t.co/Vc4LUHmWbE  #TokyoOlympics #COVID19 https://t.co/Ggluvx7krb TokyoOlympics COVID19	AGAINST
958	Anti-vax	We're starting to win some battles against #COVID19. All consenting residents in Peel's 28 LTC homes &amp; 15 high risk retirement homes have received first doses of the vaccine. Thank you Peel Public Health, @THP_hospital &amp; @OslerHealth for your incredible efforts to get us here. https://t.co/525oTmapmU COVID19	AGAINST
959	Anti-vax	Me and the boys after we get our vaccine https://t.co/IdT9LpKHZH	FAVOR
960	Anti-vax	Heres what Im doing while I wait my turn for the COVID-19 vaccines: masking up, staying at least six feet apart from others, avoiding crowds, and not gathering inside with people I dont live with. This is how Ill make a difference and help #SlowTheSpread.	AGAINST
961	Anti-vax	All countries need #COVID19 vaccine doses now to protect all healthcare and frontline workers.  We must treat vaccines as a global public good peoples vaccines  accessible &amp; affordable to all. https://t.co/CQJcQoyeBh COVID19	AGAINST
962	Anti-vax	South Africa coronavirus variant may evade vaccines - Business Insider https://t.co/fLQNKTus7r	NONE
963	Anti-vax	Wow! Kudos to the County of San Diego &amp; UCSD Health for an amazingly well run Covid-Vaccine super site! I brought Papa for his first dose, it took 27 minutes total! (Including 15 min post shot wait.) He received the Moderna shot and is feeling great &amp; Ill breath easier now!	AGAINST
