ID	Target	Tweet	Stance
951	Anti-vax	The Global North is blocking a proposal by South Africa &amp; India that would make it easier for the Global South to produce cheap generic versions of Covid vaccines  Now, a more vaccine-resistant Covid variant that emerged in South Africa has come to the US  Nationalism is suicide	NONE
952	Anti-vax	Very encouraged by the moves forward this week in the US vaccination effort. An average of 1.2-1.3M doses a day being administered across the country now (up from 700k-800K 2 wks ago). 1/x https://t.co/GYhUH4abqK	AGAINST
953	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
954	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
955	Anti-vax	7/ And pressuring (and increasingly openly talking about forcing) people into being vaccinated - even though the vaccines available in the US have serious side effects, are based on a technology never approved before for ANY medicine, and have not been shown to reduce deaths...	FAVOR
956	Anti-vax	Most people skeptical of this unproven vaccine that uses new technology (mRNA) are pro every other vaccine. This is a lying smear campaign. https://t.co/WN34B9xk9e	FAVOR
957	Anti-vax	@erinotoole In reality, will you take an extremely rushed experimental coronavirus mRNA vaccine?	FAVOR
958	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
959	Anti-vax	I think this is important because it was the first time I ever really sat there and thought, people with a disability are being treated poorly and the school is just okay with that.   It feels similar to the vaccine situation in CA right now.	NONE
960	Anti-vax	Gujarat: Man dies hours after getting Covid-19 vaccine   OMG! Is the vaccine really safe???  https://t.co/LqL2vFNT5B @deccanherald	FAVOR
961	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
962	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
963	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
964	Anti-vax	@yoginarharinath @omarali50 This is criminal. He will get more vaccine workers killed in Pakistan.	NONE
965	Anti-vax	@ahmednasirlaw TELL your BELOVED Jubilee to stop looting so it can buy every Kenyan a vaccine.  Just imagine how much Covid vaccine the theft of the Kimwarer and Arror dams could buy.  But we all know you have an ANTAGONISTIC relationship with the truth w	NONE
966	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
967	Anti-vax	Edward You: What happens if we realize that all of our future drugs, our future vaccines, future health care are all completely dependent upon a foreign source?	FAVOR
968	Anti-vax	"After being caught red-handed propagating misinformation on COVID19 vaccine efficacy, CDC offers its ""word"" that it was all a mistake. https://t.co/xTJcewHTGX"	AGAINST
969	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
970	Anti-vax	No patience for anti vaxxers or Covid-deniers. Just give up your place in line and get out of the way.	AGAINST
971	Anti-vax	To people who are anti vaccine you have the right to peaceful protest on the side of the road you DO NOT HAVE THE RIGHT to block the road from people trying to get the vaccine for themselves stop harassing people who are making the choice for themselves stay in your lane.	AGAINST
972	Anti-vax	.#vaccine shortages are federal faults  Distribution of what we received is not  The numbers put out by @NYCMayor is atrocious. I'm sure the ones from @NYGovCuomo who is stalling won't be much better  We had months &amp; months to do  much better than this   https://t.co/yrfEyYZPAu vaccine	NONE
973	Anti-vax	@Vie_matongo Pointless now finding out ita origin. We need a vaccine or treatment/cure	AGAINST
974	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
975	Anti-vax	This time a year ago, the world was just about coming to terms with the COVID-19 global pandemic.   Now, the worlds largest vaccination drive is underway in India and we are also strengthening the global fightback against the pandemic. #MannKiBaat https://t.co/HT0PR275re	AGAINST
976	Anti-vax	"You don't want to wear a mask or get the vaccine? Your decision but DO NOT think for 1 minute you will dictate what I do or how I think. To quote Martinez: ""get out of the way"" No arrests, fine, or citations. Shocker Just a bright white protest that shut down the site for an hour https://t.co/Pm3tHfDX0Q"	NONE
977	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
978	Anti-vax	@BonnetFarmer @ConceptualJames What you're missing is, to fix your example, that it's a forced choice between *two* guns.   One is a complete unknown, other than that it causes harm in some cases. The other has the standard rare reactions to any vaccine, 	NONE
979	Anti-vax	Labors new health spokesman Mark Butler calls Craig Kelly a dangerous menace over his fear mongering comments on vaccines and the TGA https://t.co/oMnisXQqvE	AGAINST
980	Anti-vax	Christy should concentrate on helping deliver the vaccine, opening our businesses and fixing the disastrous homeless problem.   Shes ignored the communitys mental and economic health - and always looks to play Left wing politics.   Do your own job first, @christyholstege. https://t.co/P1vPTwryIq	NONE
981	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
982	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
983	Anti-vax	J&amp;J vaccine shown to prevent 85% of COVID-19 hospital cases, deaths https://t.co/1uygkAStGT	AGAINST
984	Anti-vax	1/ Masks aren't the answer. Lockdowns aren't. School closures aren't. Travel bans aren't. The early Israeli data suggest vaccines won't be either. (Just as they aren't for the flu.)  A year in, the choice is ever clearer:  Live with the ro, or destroy ourselves trying to stop it.	AGAINST
985	Anti-vax	It's important to realise that the vaccine may not prevent infection but should reduce the severity and hospitalisation. We can also pass on the virus despite vaccination. We still need to abide by social distancing rules. https://t.co/Wtxa9W87EG	AGAINST
986	Anti-vax	The Maldives will become the 4th country in South Asia to begin vaccination tomm using India-made covid vaccines. Previously, Bangladesh, Nepal, Sri Lanka started vaccination using Indian-made vaccines.	AGAINST
987	Anti-vax	NEW: As states ramp up vaccine rollout by adding people 65+ near front of line, those getting pushed back are front-line essential workers at high risk of catching/spreading virus --who will wait longer to get protected. w/@isaacstanbecker  @akjohnson1922 https://t.co/CoXykVlJaJ	AGAINST
988	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
989	Anti-vax	@w_terrence The vaccines kill	FAVOR
990	Anti-vax	"The total number of people dying after taking the vaccination stands at 12.  Can we expect a ""vaccine martyr"" package in #Budget2021 ?  https://t.co/D5nRi0NRnp"	FAVOR
991	Anti-vax	@ahmednasirlaw TELL your BELOVED Jubilee to stop looting so it can buy every Kenyan a vaccine.  Just imagine how much Covid vaccine the theft of the Kimwarer and Arror dams could buy.  But we all know you have an ANTAGONISTIC relationship with the truth w	NONE
992	Anti-vax	For those still wringing their hands about vaccine efficacy.   (via @ashishkjha) $PFE $MRNA $NVAX $AZN $JNJ https://t.co/N7RdjmJjF0	NONE
993	Anti-vax	@Mar_a_Hell_No Strange how as soon as 45* was out, so was all of the vaccines. They need to investigate the 'stockpile' of vents, PPE etc. that is supposed to be somewhere, Jared collected that mess too! I bet it's all been sold to the highest bidder &amp	NONE
994	Anti-vax	India Not only become the fastest nation to provide 3 million vaccines to its own citizen but also exported millions of vaccine to 23 Nations as a Goodwill gesture https://t.co/JC1NvItT1F	NONE
995	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
996	Anti-vax	1/ Masks aren't the answer. Lockdowns aren't. School closures aren't. Travel bans aren't. The early Israeli data suggest vaccines won't be either. (Just as they aren't for the flu.)  A year in, the choice is ever clearer:  Live with the ro, or destroy ourselves trying to stop it.	AGAINST
997	Anti-vax	@WhiteHouse I would gladly given my spot to receive the vaccine for my 22 year old granddaughter who teaches high school science in Mesquite TX if I could. Teachers are essential frontline workers.	AGAINST
998	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
999	Anti-vax	Heres how a sweetheart deal from US govt. to Big Pharma works. 1. Dont test on pregnant women. 2. Later when there are problems, dont pay.   Big Pharma is now 40x bigger since govt. granted no liability for vaccine manufacturers. https://t.co/lk5mdpM6GP	FAVOR
